Buffer No.,Packet,Start Time (s),End Time (s),ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
7,44,-0.0301066336492113,-0.0289687804620332,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,45,-0.0288652896843189,-0.0281861884841665,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,46,-0.0202531939278856,-0.0191936767384921,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,47,-0.0190469219620013,-0.0183862527613276,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,48,-0.0101493862136408,-0.00901127702646999,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,49,-0.00888167424949415,-0.0082025730493417,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,50,-3.53384996856221E-05,0.00102417868970793,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,51,0.00118834146570634,0.00184901066638008,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,52,0.010077173214313,0.0112152824014838,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,53,0.0113187731791982,0.0119978743793506,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,54,0.0199221649358776,0.0209814261252784,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,55,0.0211719569005311,0.0218326261012048,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,56,0.0300433806496301,0.0311814898368009,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,57,0.0312675726150076,0.0319464178151673,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,58,0.0401574283635853,0.0412166895529861,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,59,0.0414156683279998,0.042075825528688,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,60,0.0502607240778445,0.0513985772650226,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,61,0.0514498440442139,0.0521289452443664,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,62,0.0577712518654323,0.0589375210518067,0B C0 A0 00,0,0,7,10 00 00 00 00 00 10,7F 6A,0,1,1,1,1
7,63,0.060264691794913,0.0613242089843066,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,64,0.0613493637642364,0.0625481449496913,0B E0 C0 00,0,0,8,10 00 03 C4 08 D8 29 31,07 16,0,1,1,1,1
7,65,0.0625735557296139,0.0632342249302876,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,66,0.0702558595123435,0.0713937126995216,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,67,0.0716277634735434,0.0723068646736958,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,68,0.0803699072262987,0.0814294244156922,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,69,0.0815848831919368,0.0822458083926033,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,70,0.0904739709405362,0.0916118241277143,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,71,0.0918110589027208,0.0924901601028733,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,72,0.100588018654491,0.101647535843885,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,73,0.101829106619391,0.102489263820079,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,74,0.110448370375622,0.111586479562792,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,75,0.111637746341984,0.112316847542136,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,76,0.120562418089577,0.121621679278978,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,77,0.121820658053991,0.122481327254665,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,78,0.130692337803083,0.131830190990261,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,79,0.131994609766252,0.132673710966405,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,80,0.140797681517284,0.141856942706685,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,81,0.142056177481692,0.142716846682365,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,82,0.150649841238646,0.151787950425817,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,83,0.151943409202062,0.152622510402214,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,84,0.16075544095284,0.161814702142241,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,85,0.161961712918725,0.162622382119398,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,86,0.170867952666839,0.172005805854017,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,87,0.172126704631239,0.172805805831391,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,88,0.180982000380794,0.182041261570195,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,89,0.182205680346186,0.18286634954686,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,90,0.191085808095039,0.192223405282224,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,91,0.192892400043945,0.193571501244097,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,92,0.200931567816582,0.201991085005975,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,93,0.202181359781235,0.202842028981909,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,94,0.211044079530581,0.212181676717766,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,95,0.212311535494734,0.21299089269488,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,96,0.221149423244782,0.222208940434175,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,97,0.222459887207719,0.223120556408393,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
7,98,0.23130545495755,0.232443052144735,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
7,99,0.232755438916541,0.233434796116686,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
7,100,0.241124590679846,0.242184107869239,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
7,101,0.242365678644745,0.243026347845419,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,1,-0.249958147431386,-0.249540372138361,0 4A,0,0,0,,00 09,1,0,1,0,0
6,2,-0.241285379676668,-0.240226118487268,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,3,-0.240061699711276,-0.239401030510603,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,4,-0.231164163962916,-0.230026054775745,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,5,-0.229922563998031,-0.229243462797878,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,6,-0.221050116248961,-0.21999085505956,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,7,-0.219835140283323,-0.219174471082649,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,8,-0.210937604534962,-0.209800007347777,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,9,-0.209661444571054,-0.208982343370902,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,10,-0.201092612813397,-0.200033351623997,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,11,-0.199825668849229,-0.199164999648555,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,12,-0.190971397099645,-0.189834055912453,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,13,-0.189686533135983,-0.189007431935831,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,14,-0.180866053385444,-0.179806792196043,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,15,-0.179590405421521,-0.178929736220848,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,16,-0.170753541671445,-0.169615688484267,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,17,-0.169564421705076,-0.168885320504923,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,18,-0.160909061949866,-0.159849800760465,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,19,-0.159642117985697,-0.158981960785009,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,20,-0.150797062235853,-0.149659209048675,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,21,-0.14959923826973,-0.148919881069584,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,22,-0.140691718521651,-0.139632457332251,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,23,-0.139398662558222,-0.138738505357533,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,24,-0.130579718807638,-0.12944186562046,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,25,-0.12918195884717,-0.128502857647017,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,26,-0.120474119093444,-0.119414857904043,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,27,-0.119163655130507,-0.118503241929826,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,28,-0.110622215372075,-0.109484106184904,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,29,-0.109424135405959,-0.108745034205807,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,30,-0.100516871657874,-0.0994576104684729,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,31,-0.0993280076914971,-0.0986673384908233,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,32,-0.0903869519443674,-0.0892488427571966,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,33,-0.0890324559826752,-0.0883533547825227,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,34,-0.0802726482304195,-0.0792133870410187,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,35,-0.0789795922669896,-0.0783194350663013,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,36,-0.0704212565090359,-0.069283147321865,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,37,-0.0690580565475898,-0.0683786993474446,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,38,-0.0603156567948417,-0.0592561396054482,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,39,-0.0589529688333812,-0.0582922996327074,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,40,-0.0582671448527776,-0.0574503156565204,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
6,41,-0.0503244890774113,-0.0491866358902332,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,42,-0.0490918491122727,-0.0484127479121202,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,43,-0.0402104413634561,-0.0391511801740553,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,44,-0.0390128733973256,-0.0383522041966519,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,45,-0.0301066336492113,-0.0289687804620332,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,46,-0.0289085536830953,-0.0282294524829429,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,47,-0.0199925859352561,-0.0189333247458553,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,48,-0.0187689059698641,-0.0181082367691904,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,49,-0.00988877822101131,-0.00875118103382601,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,50,-0.00864743425611891,-0.00796833305596646,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,51,-3.53384996856221E-05,0.00102417868970793,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,52,0.00124056546422935,0.00190072266491757,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,53,0.0100853652140813,0.0112229624012666,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,54,0.0112744851804507,0.0119535863806032,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,55,0.0201991569280437,0.0212586741174373,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,56,0.0214663568922049,0.0221270260928786,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,57,0.0303032206422813,0.0314410738294594,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,58,0.0316577166039735,0.032336817804126,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,59,0.0401308043643382,0.0411903215537318,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,60,0.0414241163277609,0.0420842735284491,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,61,0.0502776200773667,0.0514157292645375,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,62,0.0516408200388128,0.0523199212389652,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,63,0.0603832197915608,0.0614424809809616,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,64,0.0616675717552369,0.0623282409559106,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,65,0.0704957315055594,0.0716338406927303,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,66,0.0717634434697061,0.0724425446698586,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,67,0.0806097792195146,0.0816692964089082,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,68,0.0818943871831834,0.0825550563838572,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,69,0.0904532349411227,0.0915913441282935,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,70,0.0917905789033,0.0924696801034525,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,71,0.100558834655317,0.101618095844718,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,72,0.101843186618993,0.102503855819667,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,73,0.110688754368823,0.111826607556001,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,74,0.111973618332485,0.112652719532637,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,75,0.120794098083024,0.121853359272425,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,76,0.1220784500467,0.122738607247389,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,77,0.130645745804401,0.131783854991572,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,78,0.131887601769279,0.132566702969431,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,79,0.140751601518588,0.141810862707988,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,80,0.142087921480794,0.142748590681468,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,81,0.150855409232832,0.151992750420025,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,82,0.152070641198463,0.152749742398616,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,83,0.160968944946802,0.162028206136203,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,84,0.162166512912933,0.162827182113606,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,85,0.171072752661047,0.172210349848232,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,86,0.172453360622001,0.173132461822153,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,87,0.180978672380888,0.182037933570289,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,88,0.182289136343826,0.182950061544492,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,89,0.191099888094641,0.192237485281826,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,90,0.192463088056087,0.193142189256239,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,91,0.201214191808589,0.202273452997989,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,92,0.202550767770788,0.203211180971469,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,93,0.211040239530689,0.212177836717874,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,94,0.212412143491889,0.213091244692041,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,95,0.221180655243899,0.222239916433299,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,96,0.222412783209052,0.223073452409725,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
6,97,0.231293166957897,0.232431020145075,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
6,98,0.232595438921066,0.233274540121219,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
6,99,0.23983844671622,0.240926123904817,08 80 A0 00,0,0,6,0C 01 00 00 00 00,18 36,0,1,1,1,1
6,100,0.241055726681793,0.242298027866017,08 60 60 00,0,0,8,0C 01 00 00 00 00 00 00,7D 91,0,1,1,1,1
6,101,0.24232343864594,0.243382699835341,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
6,102,0.243564270610847,0.24422493981152,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,1,-0.241231875678181,-0.240172358488788,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,2,-0.239921411715244,-0.23926074251457,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,3,-0.231119363964183,-0.229981254777012,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,4,-0.229895171998805,-0.229216070798653,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,5,-0.221265668242864,-0.220206407053464,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,6,-0.219972612279435,-0.219311943078761,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,7,-0.211144452529112,-0.210006599341934,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,8,-0.209911812563973,-0.209232711363821,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,9,-0.201039108814911,-0.19997984762551,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,10,-0.199728644851973,-0.199067975651299,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,11,-0.190926597100912,-0.189788743913734,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,12,-0.189467909142166,-0.188788807942014,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,13,-0.181081349379355,-0.180022088189954,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,14,-0.179883781413224,-0.17922311221255,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,15,-0.173319173598884,-0.172153416412495,0B C0 A0 00,0,0,7,10 00 00 00 00 00 10,7F 6A,0,1,1,1,1
5,16,-0.170817285669642,-0.169679432482464,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,17,-0.169653765702549,-0.16844628051734,0B E0 C0 00,0,0,8,10 00 03 44 08 FC 29 31,40 BD,0,1,1,1,1
5,18,-0.16842112573741,-0.167742024537258,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,19,-0.160824837952248,-0.159765576762847,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,20,-0.15951437398931,-0.158853448788644,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,21,-0.150703622238495,-0.149565513051325,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,22,-0.149279494278773,-0.14860039307862,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,23,-0.140849670517184,-0.139790409327784,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
5,24,-0.139608582552285,-0.138947913351611,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
5,25,-0.130737158803186,-0.129599049616015,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
5,26,-0.129217542846163,-0.128538441646011,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
5,27,-0.120631303088999,-0.119572041899598,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
