Buffer No.,Packet,Start Time (s),End Time (s),ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,IDE
4,92,0.203490799744202,0.204151468944876,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,93,0.212258031496248,0.213396140683418,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,94,0.213542895459909,0.214221996660062,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,95,0.222076911218551,0.223136428407944,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,96,0.223300591183943,0.223961260384616,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
4,97,0.232206830932057,0.233344940119228,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
4,98,0.233500398895472,0.234179756095618,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
4,99,0.242303726646497,0.243362987835898,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
4,100,0.243527406611889,0.244188075812563,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,1,-0.249986051430596,-0.249325382229923,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,2,-0.241105667681751,-0.239967814494573,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,3,-0.239734019720544,-0.239054918520391,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,4,-0.23100032396755,-0.229940806778156,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,5,-0.22981120400118,-0.229150534800507,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,6,-0.221148164246188,-0.220010055059017,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,7,-0.219784964284742,-0.219105607084596,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,8,-0.211042564531994,-0.2099830473426,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,9,-0.209853444565624,-0.209192775364951,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,10,-0.200921348818241,-0.19978323963107,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,11,-0.199662340853848,-0.198983239653696,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,12,-0.190815749104047,-0.189756487914646,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,13,-0.18962688513767,-0.188966215936997,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,14,-0.180972293382439,-0.179834440195261,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,15,-0.179687429418777,-0.179008328218625,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,16,-0.170866949668238,-0.169807688478837,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,17,-0.169547781705546,-0.168887624504858,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,18,-0.160763653953978,-0.159625544766808,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,19,-0.159478789990317,-0.158799688790164,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,20,-0.150658310239777,-0.149598793050383,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,21,-0.149313030277824,-0.14865236107715,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,22,-0.140554246525539,-0.139416649338354,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,23,-0.139356422559416,-0.138677321359264,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,24,-0.130718214803721,-0.129658697614328,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,25,-0.129424902840299,-0.128765001639603,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,26,-0.120597511089954,-0.119459401902784,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,27,-0.119373319124577,-0.118694217924424,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,28,-0.11049191137576,-0.10943265018636,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,29,-0.109181447412823,-0.108520778212149,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,30,-0.100388103661516,-0.0992502504743374,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,31,-0.0991900236953995,-0.0985109224952471,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,32,-0.0905431119399509,-0.0894838507505501,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,33,-0.0892761679757825,-0.0886160107750943,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,34,-0.0804398162256916,-0.0793019630385136,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,35,-0.0790679122644917,-0.0783888110643393,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,36,-0.0703342165114975,-0.0692749553220967,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,37,-0.0690498645478215,-0.0683891953471477,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,38,-0.0602217047974989,-0.0590838516103208,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,39,-0.0588410968365451,-0.0581619956363927,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,40,-0.0503157850776574,-0.0492560118882711,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,41,-0.0490309211139959,-0.0483699959133294,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,42,-0.0402114653634271,-0.0390733561762563,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,43,-0.0388482654019811,-0.0381691642018286,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,44,-0.030105865649233,-0.0290466044598322,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,45,-0.0288647776843334,-0.0282041084836596,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,46,-0.0199846499354805,-0.0188470527482953,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,47,-0.0187258979710805,-0.018046796770928,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,48,-0.0101396582139159,-0.00907988502452962,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,49,-0.00880257025173137,-0.00814190105105762,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,50,-4.40424994394562E-05,0.00109406668773136,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,51,0.0012497814639687,0.00192888266412115,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,52,0.0100876692140162,0.011146930403417,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,53,0.0114326931759763,0.01209336237665,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,54,0.020191476928261,0.021329330115439,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,55,0.0214504848926538,0.0221295860928062,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,56,0.0302970766424551,0.0313563378318559,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,57,0.0315120526080932,0.032172721808767,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,58,0.0401402763640704,0.0412783855512412,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,59,0.0414166923279709,0.0420957935281233,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,60,0.0502458760782645,0.0513056492676508,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,61,0.051470068043642,0.0521307372443157,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,62,0.0603501957924948,0.0614883049796656,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,63,0.0616004997571338,0.0622796009572862,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,64,0.0704470915069351,0.0715063526963359,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,65,0.0717488514701188,0.0724095206707925,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,66,0.0803164032278119,0.0814545124149827,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,67,0.0815841151919585,0.082263216392111,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,68,0.090422002942006,0.0914812641314068,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,69,0.091706354905682,0.0923665121063703,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,70,0.100525298656265,0.101663151843443,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,71,0.101905906617219,0.102585007817371,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,72,0.110431218376107,0.111490479565508,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,73,0.111654898341499,0.112315567542172,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,74,0.12052657809059,0.121664431277768,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,75,0.12189848205179,0.122577583251943,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,76,0.131803889771646,0.132863150961047,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,77,0.133096945735076,0.133757102935764,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,78,0.141898481486152,0.143036590673322,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,79,0.143226865448582,0.143906222648728,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,80,0.152004081200346,0.153063342389747,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,81,0.153340657162545,0.154001326363219,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,82,0.161847536921954,0.162985390109132,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,83,0.163141104885369,0.163820206085522,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,84,0.171953136636148,0.173012397825549,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,85,0.173272304598839,0.17393271779952,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,86,0.1820743523499,0.183212205537078,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,87,0.183324400314547,0.184003501514699,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,88,0.192179696064102,0.193238957253502,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,89,0.193507568026547,0.194168237227221,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,90,0.20202315178571,0.203160492972902,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,91,0.20328190375011,0.203961004950262,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,92,0.212128495499911,0.213187756689312,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,93,0.213369327464818,0.214029996665492,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,94,0.22224100721391,0.223378860401088,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,95,0.223630319174617,0.22430942037477,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
3,96,0.232346606928104,0.233405868117505,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
3,97,0.233596142892765,0.234256812093438,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
3,98,0.242172654650204,0.243310507837382,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
3,99,0.243457518613866,0.244136619814018,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,1,-0.249910019432747,-0.249230918232594,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,2,-0.241133059680976,-0.240073542491583,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,3,-0.239926531715099,-0.239265862514425,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,4,-0.231280899959614,-0.230142790772444,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,5,-0.229987075996206,-0.229307974796054,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,6,-0.22117530024542,-0.22011603905602,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,7,-0.219864836282483,-0.219204167081809,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,8,-0.211071492531175,-0.209933383344005,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,9,-0.209803780567029,-0.209124679366876,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,10,-0.200965892816981,-0.199906631627581,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,11,-0.199620868855021,-0.198960199654348,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,12,-0.191122437095373,-0.189984583908195,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,13,-0.189854981131219,-0.189175879931067,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,14,-0.181017093381172,-0.179957832191771,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,15,-0.179810821415288,-0.179150152214614,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,16,-0.170913285666927,-0.169775432479749,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,17,-0.169532677705973,-0.168853576505821,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,18,-0.160747013954449,-0.159687496765055,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,19,-0.159540741988565,-0.158880072787891,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,20,-0.150903558232841,-0.14976544904567,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,21,-0.149661958267956,-0.148982857067803,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,22,-0.140798214518639,-0.139738697329246,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,23,-0.139539718554232,-0.138879561353544,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,24,-0.130677510804873,-0.129539401617702,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,25,-0.129479430838757,-0.128800585638597,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,26,-0.120572423090664,-0.119513161901263,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,27,-0.119305479126496,-0.118644553925829,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,28,-0.110746375368564,-0.109608266181393,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,29,-0.109357063407856,-0.108677962207704,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,30,-0.100605959655354,-0.0995464424659606,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,31,-0.0993996876894698,-0.0987390184887961,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,32,-0.0905021519411093,-0.0893640427539385,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,33,-0.0891735119786858,-0.0884944107785334,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,34,-0.0803962962269225,-0.0793370350375217,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,35,-0.0791639122617767,-0.0785034990610957,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,36,-0.0702663765134162,-0.0691285233262381,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,37,-0.0688857685524624,-0.06820666735231,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,38,-0.0603865687928362,-0.0593270516034426,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,39,-0.0590845528296597,-0.058423883628986,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,40,-0.0583989848490489,-0.0575818996527989,08 A0 60 00,0,0,3,00 03 0C,09 61,0,1,1,1,1
2,41,-0.0503954010754057,-0.0492575478882277,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,42,-0.049014793114452,-0.0483356919142995,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,43,-0.040203017363666,-0.0391437561742652,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,44,-0.0389012574004823,-0.0382405881998086,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,45,-0.0300905056496674,-0.0289526524624894,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,46,-0.0285534816931374,-0.027874380492985,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,47,-0.0202450019281173,-0.0191857407387165,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,48,-0.0189867619637027,-0.018326092763029,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,49,-0.0101324902141187,-0.0089946370269406,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,50,-0.00856935425832717,-0.00789025305817471,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,51,-3.53384996856221E-05,0.00102392268971517,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,52,0.00125771746374426,0.00191787466443248,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,53,0.0100766612143275,0.0112147704014983,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,54,0.0116139411708502,0.0122930423710027,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,55,0.0201738129287605,0.0212333301181541,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,56,0.0213800848946448,0.0220407540953186,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,57,0.0300346766498762,0.0311727858370471,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,58,0.0316587406039446,0.032337841804097,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,59,0.0401407883640559,0.0412000495534567,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,60,0.0413383563301863,0.0419990255308601,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,61,0.0502445960783007,0.0513824492654787,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,62,0.051407092045423,0.0525452012325939,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,63,0.0525703560125237,0.0532494572126762,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,64,0.0532738439926277,0.0539529451927802,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,65,0.0602367877957022,0.061296048985103,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,66,0.0615818117576623,0.0622424809583361,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,67,0.0715210114765625,0.0726586086637478,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,68,0.0727277954424324,0.0734068966425848,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,69,0.0816263551907639,0.0826856163801647,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,70,0.0828500351561559,0.0835107043568296,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,71,0.0914698109123719,0.0926071520995645,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,72,0.0928501628733329,0.0935295200734781,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,73,0.101575410626566,0.102634671815967,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,74,0.102894578589257,0.103555247789931,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,75,0.111679218340811,0.112817071527989,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,76,0.113033714302503,0.113712815502656,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,77,0.121784818055005,0.122844079244406,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,78,0.123129842016965,0.123790511217639,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,79,0.131610865777105,0.132748718964283,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,80,0.132860913741752,0.133540014941904,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,81,0.141733617490814,0.142793390680201,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,82,0.14293169745693,0.143592366657604,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,83,0.151837937205045,0.152976046392215,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,84,0.153183729166983,0.153863086367128,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,85,0.161943536919239,0.163003054108632,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,86,0.163202032883646,0.16386270208432,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,87,0.172073456632745,0.173211565819916,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,88,0.173367280596153,0.174046381796306,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,89,0.181918704354302,0.182978477543689,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,90,0.183160048319195,0.183820973519861,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,91,0.192023024068533,0.193160877255711,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,92,0.193351408030964,0.194030509231116,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,93,0.202128367782734,0.203187884972128,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,94,0.203395567746895,0.204056236947569,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,95,0.212232431496972,0.21337028468415,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,96,0.213473775461864,0.214152876662016,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,97,0.222060015219029,0.223119788408415,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,98,0.223301615183914,0.223962284384587,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
2,99,0.232181742932767,0.233319596119945,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
2,100,0.233501422895444,0.234180524095596,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
2,101,0.242287086646968,0.243346603836361,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
2,102,0.243545582611375,0.244206251812049,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,1,-0.241123331681251,-0.240064070491851,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,2,-0.239856387717083,-0.239195718516409,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,3,-0.231271427959882,-0.230133318772711,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,4,-0.229977603996474,-0.229298502796322,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,5,-0.221165828245688,-0.220106567056287,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,6,-0.219907588281274,-0.2192469190806,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,7,-0.211053316531689,-0.209915463344511,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,8,-0.209794564567289,-0.209115463367137,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,9,-0.200947972817488,-0.199888711628087,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,10,-0.199680772853327,-0.199020103652653,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,11,-0.190844165103243,-0.189706055916073,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,12,-0.189437445143028,-0.188758343942876,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,13,-0.180998661381693,-0.179938888192307,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,14,-0.179705093418278,-0.179044168217611,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,15,-0.170885637667709,-0.169747784480531,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,16,-0.169609477703801,-0.168930376503649,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,17,-0.160771589953754,-0.159712328764353,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,18,-0.159582725987377,-0.158921800786711,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
1,19,-0.150667782239509,-0.149529673052338,01 C0 C0 00,0,0,7,00 50 00 00 00 C2 02,3B 38,0,1,1,1,1
1,20,-0.149348102276832,-0.148668745076687,01 E0 A0 00,0,0,1,2C,6E 28,0,1,1,1,1
1,21,-0.140822534517952,-0.139763273328551,02 00 C0 00,0,0,6,02 36 00 00 50 00,4B 87,0,1,1,1,1
1,22,-0.139520774554768,-0.138860105354094,02 20 60 00,0,0,1,0C,61 41,0,1,1,1,1
